,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-11-22,1.452358091856311,1.024904909861348,0.7810934755587756,0.9510023919456778,1.0661989181468707,0.8421578444373398
2018-11-23,1.3904871844601905,0.9782760998005186,0.7467240545829146,0.908952054570564,1.0277942402350142,0.8476993531943314
2018-11-26,1.3869545646150265,0.976343593286953,0.7444989873770929,0.9056581745377824,1.0251982289434007,0.8477118604142155
2018-11-27,1.4014577292006452,0.9837687339106503,0.7497525669200513,0.9121316084612865,1.0312076695854653,0.8438165340561812
2018-11-28,1.4212167356999559,0.997022760095801,0.7577910567909316,0.9222657857785586,1.0404440192422186,0.8394775721640445
2018-11-29,1.3902096885887143,0.9722781324477136,0.7389447055577455,0.8993035601452165,1.0173571565332795,0.8391651367128102
2018-11-30,1.4004415938336197,0.9802440544793563,0.744592396811193,0.9054131528565509,1.0212054832816095,0.8361631893613245
2018-12-03,1.4504768779677792,1.0116885148577197,0.7676389588731811,0.9329510889252052,1.0468296716892256,0.8272696566810898
2018-12-04,1.471737750980659,1.0204281364371222,0.7738250200698694,0.9392414135103394,1.0520073797098797,0.8192354074867082
2018-12-05,1.4665335535482178,1.0121536280553651,0.7676847427807854,0.9303727740583473,1.0441041213835687,0.8159777505962698
2018-12-06,1.4438048639261671,0.9928331371881465,0.7537945211624302,0.9145901659462392,1.0297296403160097,0.8173901701112946
2018-12-07,1.4440123391011952,0.9957373371564457,0.7546745569257275,0.915809256367158,1.0308218644333482,0.8181397086347978
2018-12-10,1.4295923163619435,0.982399105055887,0.7450367509588871,0.9039642675833389,1.0188853636409896,0.8168359898757929
2018-12-11,1.4512843127060098,0.9910566893223849,0.7508426219587688,0.910083013568454,1.0259243566658558,0.8100848150658506
2018-12-12,1.453573168475418,0.9908150091996618,0.7514320610108359,0.9107257621044137,1.0263088104474334,0.809110780917014
2018-12-13,1.4703518934874578,1.0011900647800847,0.757549577747802,0.9175331520960212,1.0326033770572403,0.8047335885130319
2018-12-14,1.4333807718441578,0.9761080197016064,0.7379384640965702,0.8934857302231379,1.0102047044613134,0.8075122900724523
2018-12-17,1.4403481959350408,0.9787946227290942,0.7372824354553853,0.8921760560905899,1.0098128766687167,0.8032738984005001
2018-12-18,1.4345671191018048,0.9719019195305668,0.7320581080966,0.8865412477269695,1.0041912914568891,0.8020261801456791
2018-12-19,1.4222927949117863,0.9595038250765477,0.7225329078428854,0.875566482960723,0.9946685955600679,0.8012828357852982
2018-12-20,1.4326162740656676,0.9647108528946458,0.7259891454821087,0.8794643966572566,0.9974240128184507,0.7976865583304356
2018-12-21,1.4240586844104615,0.9580601584971268,0.721055497364621,0.8732776917959443,0.9911878157295059,0.7974640809825201
2018-12-24,1.4353569078041313,0.9671589245670096,0.7280976740266655,0.8816945420241857,0.9988716690551608,0.7973192201705377
2018-12-25,1.4276501626463467,0.9558709605111717,0.7186329292227418,0.8718702586561407,0.986872878923842,0.7920225286662974
2018-12-26,1.4299150657608253,0.954461080210653,0.7167552282076124,0.8702830512919412,0.9849489619632743,0.789221965789849
2018-12-27,1.404030575975037,0.9391843062196007,0.70562398353186,0.8575313911390481,0.9718416894714028,0.7930059313979373
2018-12-28,1.4064927101699083,0.9390376095290104,0.7061400213925312,0.8584615178957715,0.9725078755676058,0.792158897690298
2019-01-02,1.4060395111418265,0.9365207632522776,0.7037507702816412,0.8557010635626461,0.9708895657867057,0.7910959479659433
2019-01-03,1.39955176929142,0.9319932610701841,0.6994249770217005,0.8497195267204352,0.9668663065854393,0.7914680054101668
2019-01-04,1.4432812118654315,0.956776671984189,0.7162433458006783,0.8684602328307599,0.9831591812162791,0.7800755341603622
2019-01-07,1.4790759730948,0.977692937879682,0.7304478329673723,0.8831432802182732,0.9955746230276119,0.7705797904378555
2019-01-08,1.485305126876152,0.9770362704179552,0.7290353980051258,0.8807805320513109,0.9955746230276119,0.7705797904378555
2019-01-09,1.5002421189883761,0.9792738816994568,0.729906512042735,0.8822833964709255,0.9963719691315684,0.7634475937413336
2019-01-10,1.502569143710276,0.9772870432670137,0.7290164196652406,0.8799104232698736,0.9941883617748669,0.7605902706148109
2019-01-11,1.5226219249326614,0.986255437051288,0.7351025830821449,0.886225788644154,0.9998098205274601,0.7547403097695371
2019-01-14,1.5175987233805195,0.9795424532767184,0.7307850664199779,0.8806252331336898,0.9934832190680054,0.7524543842386051
2019-01-15,1.536191315610483,0.9909574493737435,0.7392561608224032,0.8903672459916918,1.0022205838465263,0.7498534163358346
2019-01-16,1.5394239356520436,0.9876022450130271,0.7374245591026628,0.8891620438169356,1.0001215825036525,0.7467050376154443
2019-01-17,1.5397931157147735,0.97731807243802,0.7291004610866322,0.8779067846890961,0.9887157372744009,0.7380101983148455
2019-01-18,1.5492489896567225,0.9832853958712274,0.7333083952589569,0.8837915487915938,0.9935004155748649,0.7370495180459313
2019-01-21,1.5636139420324995,0.989204362346532,0.7373135935862224,0.8881643488260981,0.997175586261994,0.7329419486268516
2019-01-22,1.5540134516425026,0.979338927281879,0.7299486371032415,0.8792816421576773,0.9884702260013294,0.7310435696895681
2019-01-23,1.5637747041092598,0.9813581037986756,0.731307976566731,0.8793897730292302,0.9880093590985817,0.7261108090144155
2019-01-24,1.5727481826658973,0.9858096118373756,0.7341846882103121,0.8820757877300831,0.9919729250790815,0.7248570506042699
2019-01-25,1.5615968659340849,0.9764228737672996,0.7277701116239184,0.8762705236603842,0.9851362637387739,0.725000829280161
2019-01-28,1.546467864761644,0.9678524335839926,0.7228411352580317,0.8701985832837189,0.9793718360052944,0.7277824828401644
2019-01-29,1.5194989667126046,0.9469922593487567,0.7093246582548108,0.8529924929534779,0.9608572363582627,0.7267158906342676
2019-01-30,1.4913452062163524,0.9306274468946214,0.6990473269038763,0.8433998145567224,0.9608572363582627,0.7267158906342676
2019-01-31,1.4511826192442812,0.9133679379121717,0.6870151541882398,0.8433998145567224,0.9481822979672276,0.7367003574935596
2019-02-01,1.4927782012262782,0.9395169134395144,0.7064270624698338,0.8670823988989842,0.9694797943971841,0.7321314624872598
2019-02-11,1.5406739334053499,0.9664148436072757,0.7251437269392789,0.8879450969673746,0.990546824778797,0.7245504459094902
2019-02-12,1.5737674325861168,0.9823827775741031,0.7346780573916468,0.8974723189502228,1.0003906745927718,0.7161876182526743
2019-02-13,1.6103315357487145,1.0012875971575863,0.7469007760877516,0.9109280307652234,1.0131632030870137,0.7086920379059266
2019-02-14,1.6306013379621798,1.0062128540530855,0.7494703064399935,0.9130834661311833,1.01461660893953,0.7007881201207135
2019-02-15,1.6402716986831023,1.00567420887767,0.7475220484364496,0.9098780397749829,1.0121668147940202,0.694940007478877
2019-02-18,1.7047991378021898,1.0418668787421594,0.7717699285635573,0.9377679378683402,1.0383758879053364,0.6855962216349685
2019-02-19,1.7339614682224824,1.045671179432779,0.7725309627725966,0.9375698458462857,1.0373628461560296,0.6731995288934004
2019-02-20,1.7476299182427275,1.0487675757111021,0.7745574779713659,0.9373718949840961,1.0382868237540632,0.6684924578256201
2019-02-21,1.756367577932293,1.0448240268653228,0.7710693021390219,0.9319726605326305,1.03379448317297,0.6622578262833467
2019-02-22,1.8153814870810276,1.0686112905851053,0.7867403048594882,0.9470520480258744,1.0475480591783104,0.6488166405508098
