,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-10-26,0.005387597842835131,0.004087601997146933,0.003894470319634703,0.005201550860719876,0.0066370044510385764,0.001249406608203445
2018-10-29,-0.013460770700636945,-0.01707829931972789,-0.014106962365591398,-0.01140205974025974,-0.01086252915451895,0.0025982415461179935
2018-10-30,0.010315427272727273,0.008896201174743025,0.010576877697841727,0.014826846616541354,0.017760583460949463,0.007445156188222192
2018-10-31,0.012731515373352854,0.013971877005347593,0.015241877102199226,0.0161984432132964,0.019223902476780186,0.0064923871034273314
2018-11-01,0.003081919770773639,0.0031907645259938843,0.0048483698060941835,0.007478791530944625,0.008693745762711865,0.005611825991938225
2018-11-02,0.023082846372688478,0.02498937518910741,0.028203775449101798,0.030217530136986297,0.031119054687500005,0.008036208314811522
2018-11-05,0.004303459921156373,0.007151712482468444,0.009155761526232115,0.011110923930269415,0.010894622781065089,0.006591162859908715
2018-11-06,-0.005361429850746269,-0.006276994047619047,-0.0034540780346820807,5.766716417910419e-05,0.0030909279141104295,0.0084523577648567
2018-11-07,-0.0033896454948301328,-0.004864462540716612,-0.0036425564516129037,0.0001413055555555557,0.0014118827893175076,0.0048015282841476405
2018-11-08,-0.004642566176470588,-0.005425542009884678,-0.0016724413702239793,0.0025856377840909094,0.004102317700453858,0.008744883876924446
2018-11-09,-0.004157995588235295,-0.005026812173913044,-0.0007836868556701029,0.0003771495063469675,0.003042725903614458,0.007200721491849752
2018-11-12,0.025987408391608395,0.0274749764359352,0.029075979813664596,0.02966101555869873,0.03312327113702624,0.007135862745417847
2018-11-13,0.013151714501510575,0.01714373890784983,0.0202245625,0.022051333333333333,0.025278612426035504,0.01212689792452493
2018-11-14,-0.003485261061946903,-0.0030915394736842103,0.0006149807938540335,0.001165559722222222,0.0031743002915451896,0.006659561353492092
2018-11-15,0.016470257412398923,0.016741601265822786,0.020637916142557652,0.020474629476584023,0.02313540353460972,0.006665146122210798
2018-11-16,0.005714443465491924,0.0056833935264054515,0.009834600765306123,0.01289928901734104,0.016310941775836973,0.010596498310345048
2018-11-19,-0.00030609544159544157,0.0011543814432989688,0.006650865021770682,0.007156369014084507,0.008217908408408409,0.00852400385000385
2018-11-20,-0.02976514598540146,-0.031055572567783095,-0.02758442261103634,-0.02300585692068429,-0.01942101928374656,0.010344126701654901
2018-11-21,0.004926596701649175,0.005038253859348199,0.008626755639097745,0.010837001390820585,0.013202334365325079,0.008275737663675902
2018-11-22,-0.00045682058823529406,-0.0008684066901408449,0.0012148865153538049,0.0022000275482093666,0.006205312775330396,0.00666213336356569
2018-11-23,-0.04696652554744525,-0.05040056676136364,-0.04585553742514971,-0.04012219718309859,-0.03574954863221885,0.011216976915226407
2018-11-26,-0.00656200146627566,-0.007877849493487698,-0.003247776334776335,-0.0003189895988112924,0.0033130652482269507,0.009875066714502612
2018-11-27,0.005075712609970674,0.005457154294032023,0.007689222385861561,0.00982952802359882,0.011957550872093024,0.006881838262122349
2018-11-28,0.008330594790159188,0.00712959820089955,0.011803206944444446,0.014174147590361445,0.01836332167832168,0.01003272688816249
2018-11-29,-0.028625029453015427,-0.02950288388969521,-0.024418829528158298,-0.021312721664275468,-0.017683395652173913,0.010941633800841514
2018-11-30,0.0036242258992805754,0.0014743880813953487,0.006863519621109608,0.010035421705426357,0.01368167485549133,0.010057448956210753
2018-12-03,0.028766684062059237,0.030115897660818715,0.033780542940320235,0.03316716621253406,0.03283005208333333,0.004063368021274094
2018-12-04,0.005625729446935726,0.006805841201716738,0.007148569037656904,0.010961455974842767,0.013382164658634538,0.007756435211698813
